"","SPCODE","taxa","genus","species","variety","tolerance","native","family","hydrophyte","form","habit","group","shade","clemet.tier","odnr.class","ohio.noxious","clemet.priority","plot","month","year","species.name","cover.mn"
"2607","QUERUB","Quercus_rubra","Quercus","rubra",NA,"sensitive","native","Fagaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1035,"June",2010,"Quercus_rubra",25.25
"2608","QUERUB","Quercus_rubra","Quercus","rubra",NA,"sensitive","native","Fagaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1033,"June",2010,"Quercus_rubra",0.375
"2609","QUERUB","Quercus_rubra","Quercus","rubra",NA,"sensitive","native","Fagaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1003,"July",2010,"Quercus_rubra",0.3775
"2610","QUERUB","Quercus_rubra","Quercus","rubra",NA,"sensitive","native","Fagaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3362,"September",2010,"Quercus_rubra",0.0025
"2611","QUERUB","Quercus_rubra","Quercus","rubra",NA,"sensitive","native","Fagaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3732,"July",2010,"Quercus_rubra",45
"2612","QUERUB","Quercus_rubra","Quercus","rubra",NA,"sensitive","native","Fagaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1136,"August",2010,"Quercus_rubra",11
"2613","QUEVEL","Quercus_velutina","Quercus","velutina",NA,"sensitive","native","Fagaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1022,"June",2010,"Quercus_velutina",18.75
"2614","QUEVEL","Quercus_velutina","Quercus","velutina",NA,"sensitive","native","Fagaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3484,"July",2010,"Quercus_velutina",4.375
"2615","QUEVEL","Quercus_velutina","Quercus","velutina",NA,"sensitive","native","Fagaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3732,"July",2010,"Quercus_velutina",7.125
"2616","QUEVEL","Quercus_velutina","Quercus","velutina",NA,"sensitive","native","Fagaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1025,"June",2010,"Quercus_velutina",10.25
"2617","RANABO","Ranunculus_abortivus","Ranunculus","abortivus",NA,"tolerant","native","Ranunculaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1021,"July",2010,"Ranunculus_abortivus",0.375
"2618","RANABO","Ranunculus_abortivus","Ranunculus","abortivus",NA,"tolerant","native","Ranunculaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1031,"June",2010,"Ranunculus_abortivus",0.1275
"2619","RANABO","Ranunculus_abortivus","Ranunculus","abortivus",NA,"tolerant","native","Ranunculaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1041,"July",2010,"Ranunculus_abortivus",0.125
"2620","RANABO","Ranunculus_abortivus","Ranunculus","abortivus",NA,"tolerant","native","Ranunculaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1069,"July",2010,"Ranunculus_abortivus",0.0025
"2621","RANABO","Ranunculus_abortivus","Ranunculus","abortivus",NA,"tolerant","native","Ranunculaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1017,"June",2010,"Ranunculus_abortivus",0.13
"2622","RANABO","Ranunculus_abortivus","Ranunculus","abortivus",NA,"tolerant","native","Ranunculaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,3396,"August",2010,"Ranunculus_abortivus",0.0025
"2623","RANABO","Ranunculus_abortivus","Ranunculus","abortivus",NA,"tolerant","native","Ranunculaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1045,"July",2010,"Ranunculus_abortivus",0.13
"2624","RANABO","Ranunculus_abortivus","Ranunculus","abortivus",NA,"tolerant","native","Ranunculaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1098,"August",2010,"Ranunculus_abortivus",0.0025
"2625","RANABO","Ranunculus_abortivus","Ranunculus","abortivus",NA,"tolerant","native","Ranunculaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1014,"July",2010,"Ranunculus_abortivus",0.005
"2626","RANABO","Ranunculus_abortivus","Ranunculus","abortivus",NA,"tolerant","native","Ranunculaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1004,"June",2010,"Ranunculus_abortivus",0.003333333
"2627","RANABO","Ranunculus_abortivus","Ranunculus","abortivus",NA,"tolerant","native","Ranunculaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,3370,"August",2010,"Ranunculus_abortivus",0.0025
"2628","RANACR","Ranunculus_acris","Ranunculus","acris",NA,"tolerant","adventive","Ranunculaceae","FAC","forb","PE","DI","advent",NA,NA,FALSE,FALSE,1073,"July",2010,"RANUNCULUS_ACRIS",0.125
"2629","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1034,"July",2010,"Ranunculus_hispidus",1
"2630","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1039,"July",2010,"Ranunculus_hispidus",0.75
"2631","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1098,"August",2010,"Ranunculus_hispidus",0.3775
"2632","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1028,"June",2010,"Ranunculus_hispidus",0.25
"2633","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1089,"August",2010,"Ranunculus_hispidus",0.0025
"2634","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1021,"July",2010,"Ranunculus_hispidus",0.5
"2635","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1082,"August",2010,"Ranunculus_hispidus",0.3775
"2636","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1041,"July",2010,"Ranunculus_hispidus",0.125
"2637","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,3367,"August",2010,"Ranunculus_hispidus",0.125
"2638","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1045,"July",2010,"Ranunculus_hispidus",0.0025
"2639","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1010,"June",2010,"Ranunculus_hispidus",0.005
"2640","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1094,"August",2010,"Ranunculus_hispidus",0.0025
"2641","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1005,"June",2010,"Ranunculus_hispidus",0.1325
"2642","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1057,"July",2010,"Ranunculus_hispidus",0.125
"2643","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1014,"July",2010,"Ranunculus_hispidus",0.5
"2644","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1080,"August",2010,"Ranunculus_hispidus",0.0025
"2645","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,3381,"August",2010,"Ranunculus_hispidus",0.0075
"2646","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1053,"July",2010,"Ranunculus_hispidus",0.5
"2647","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1018,"July",2010,"Ranunculus_hispidus",0.1275
"2648","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1071,"August",2010,"Ranunculus_hispidus",0.005
"2649","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1004,"June",2010,"Ranunculus_hispidus",0.336666667
"2650","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,3370,"August",2010,"Ranunculus_hispidus",0.5
"2651","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1097,"August",2010,"Ranunculus_hispidus",0.0025
"2652","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1069,"July",2010,"Ranunculus_hispidus",1.5
"2653","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1068,"July",2010,"Ranunculus_hispidus",0.125
"2654","RANHIS","Ranunculus_hispidus","Ranunculus","hispidus",NA,"midrange","native","Ranunculaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1055,"July",2010,"Ranunculus_hispidus",0.0025
"2655","RANREP","Ranunculus_repens","Ranunculus","repens",NA,"tolerant","adventive","Ranunculaceae","FAC","forb","PE","DI","advent",NA,NA,FALSE,FALSE,1018,"July",2010,"RANUNCULUS_REPENS",0.125
"2656","RHACAT","Rhamnus_cathartica","Rhamnus","cathartica",NA,"tolerant","adventive","Rhamnaceae","upland","sm.tree","W","DI","advent",2,"targeted",FALSE,TRUE,3980,"September",2010,"RHAMNUS_CATHARTICA",1.5
"2657","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1065,"July",2010,"RHAMNUS_FRANGULA",11
"2658","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1055,"July",2010,"Rhamnus_frangula",43.75
"2659","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1061,"July",2010,"RHAMNUS_FRANGULA",0.01
"2660","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1045,"July",2010,"Rhamnus_frangula",0.2525
"2661","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1005,"June",2010,"RHAMNUS_FRANGULA",0.0025
"2662","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1041,"July",2010,"Rhamnus_frangula",0.0075
"2663","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1013,"June",2010,"RHAMNUS_FRANGULA",0.005
"2664","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1091,"August",2010,"RHAMNUS_FRANGULA",0.0025
"2665","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1089,"August",2010,"RHAMNUS_FRANGULA",0.0025
"2666","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1068,"July",2010,"RHAMNUS_FRANGULA",0.0025
"2667","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1048,"July",2010,"Rhamnus_frangula",2
"2668","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1090,"August",2010,"RHAMNUS_FRANGULA",0.1275
"2669","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1012,"June",2010,"RHAMNUS_FRANGULA",0.005
"2670","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1004,"June",2010,"RHAMNUS_FRANGULA",0.003333333
"2671","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1015,"June",2010,"RHAMNUS_FRANGULA",0.01
"2672","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3484,"July",2010,"RHAMNUS_FRANGULA",0.005
"2673","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1008,"June",2010,"RHAMNUS_FRANGULA",0.005
"2674","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3420,"August",2010,"RHAMNUS_FRANGULA",0.88
"2675","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1083,"August",2010,"Rhamnus_frangula",0.375
"2676","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3367,"August",2010,"RHAMNUS_FRANGULA",0.0025
"2677","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1017,"June",2010,"RHAMNUS_FRANGULA",0.0025
"2678","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3376,"August",2010,"RHAMNUS_FRANGULA",0.75
"2679","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1082,"August",2010,"Rhamnus_frangula",0.0025
"2680","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1019,"June",2010,"RHAMNUS_FRANGULA",0.0075
"2681","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3389,"August",2010,"RHAMNUS_FRANGULA",0.0025
"2682","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1069,"July",2010,"RHAMNUS_FRANGULA",0.0025
"2683","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3668,"August",2010,"RHAMNUS_FRANGULA",0.3775
"2684","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1035,"June",2010,"RHAMNUS_FRANGULA",0.0025
"2685","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1040,"July",2010,"Rhamnus_frangula",1
"2686","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3596,"August",2010,"RHAMNUS_FRANGULA",0.0075
"2687","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3409,"August",2010,"RHAMNUS_FRANGULA",0.2525
"2688","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1093,"August",2010,"RHAMNUS_FRANGULA",0.0025
"2689","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1094,"August",2010,"RHAMNUS_FRANGULA",0.0025
"2690","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1100,"August",2010,"RHAMNUS_FRANGULA",5
"2691","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1025,"June",2010,"RHAMNUS_FRANGULA",0.005
"2692","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1003,"July",2010,"RHAMNUS_FRANGULA",0.0025
"2693","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1080,"August",2010,"RHAMNUS_FRANGULA",0.75
"2694","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1388,"August",2010,"RHAMNUS_FRANGULA",0.0025
"2695","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3364,"August",2010,"RHAMNUS_FRANGULA",0.0025
"2696","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3385,"August",2010,"RHAMNUS_FRANGULA",0.5
"2697","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3368,"August",2010,"RHAMNUS_FRANGULA",0.5
"2698","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3365,"August",2010,"RHAMNUS_FRANGULA",0.0025
"2699","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1026,"June",2010,"RHAMNUS_FRANGULA",0.125
"2700","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1002,"June",2010,"RHAMNUS_FRANGULA",0.0025
"2701","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1072,"June",2010,"RHAMNUS_FRANGULA",2
"2702","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1033,"June",2010,"RHAMNUS_FRANGULA",0.0025
"2703","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1075,"August",2010,"RHAMNUS_FRANGULA",0.5
"2704","RHAFRA","Rhamnus_frangula","Rhamnus","frangula",NA,"tolerant","adventive","Rhamnaceae","FAC","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1099,"August",2010,"RHAMNUS_FRANGULA",0.125
"2705","RIBCYN","Ribes_cynosbati","Ribes","cynosbati",NA,"midrange","native","Grossulariaceae","upland","shrub","W","DI","partial",NA,NA,NA,NA,3381,"August",2010,"Ribes_cynosbati",0.1275
"2706","RIBCYN","Ribes_cynosbati","Ribes","cynosbati",NA,"midrange","native","Grossulariaceae","upland","shrub","W","DI","partial",NA,NA,NA,NA,1053,"July",2010,"Ribes_cynosbati",0.375
"2707","RIBCYN","Ribes_cynosbati","Ribes","cynosbati",NA,"midrange","native","Grossulariaceae","upland","shrub","W","DI","partial",NA,NA,NA,NA,1071,"August",2010,"Ribes_cynosbati",0.8775
"2708","RIBCYN","Ribes_cynosbati","Ribes","cynosbati",NA,"midrange","native","Grossulariaceae","upland","shrub","W","DI","partial",NA,NA,NA,NA,1066,"August",2010,"Ribes_cynosbati",0.125
"2709","RIBCYN","Ribes_cynosbati","Ribes","cynosbati",NA,"midrange","native","Grossulariaceae","upland","shrub","W","DI","partial",NA,NA,NA,NA,1060,"July",2010,"Ribes_cynosbati",0.0025
"2710","RIBCYN","Ribes_cynosbati","Ribes","cynosbati",NA,"midrange","native","Grossulariaceae","upland","shrub","W","DI","partial",NA,NA,NA,NA,3396,"August",2010,"Ribes_cynosbati",0.125
"2711","RIBCYN","Ribes_cynosbati","Ribes","cynosbati",NA,"midrange","native","Grossulariaceae","upland","shrub","W","DI","partial",NA,NA,NA,NA,1034,"July",2010,"Ribes_cynosbati",1.75
"2712","RIBCYN","Ribes_cynosbati","Ribes","cynosbati",NA,"midrange","native","Grossulariaceae","upland","shrub","W","DI","partial",NA,NA,NA,NA,1039,"July",2010,"Ribes_cynosbati",0.25
"2713","RIBCYN","Ribes_cynosbati","Ribes","cynosbati",NA,"midrange","native","Grossulariaceae","upland","shrub","W","DI","partial",NA,NA,NA,NA,3370,"August",2010,"Ribes_cynosbati",0.1275
"2714","RIBCYN","Ribes_cynosbati","Ribes","cynosbati",NA,"midrange","native","Grossulariaceae","upland","shrub","W","DI","partial",NA,NA,NA,NA,1021,"July",2010,"Ribes_cynosbati",0.5025
"2715","ROBPSE","Robinia_pseudoacacia","Robinia","pseudoacacia",NA,"tolerant","native","Fabaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1090,"August",2010,"Robinia_pseudoacacia",0.0025
"2716","ROBPSE","Robinia_pseudoacacia","Robinia","pseudoacacia",NA,"tolerant","native","Fabaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3980,"September",2010,"Robinia_pseudoacacia",9
"2717","ROBPSE","Robinia_pseudoacacia","Robinia","pseudoacacia",NA,"tolerant","native","Fabaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3668,"August",2010,"Robinia_pseudoacacia",0.125
"2718","ROBPSE","Robinia_pseudoacacia","Robinia","pseudoacacia",NA,"tolerant","native","Fabaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1080,"August",2010,"Robinia_pseudoacacia",4.375
"2719","ROBPSE","Robinia_pseudoacacia","Robinia","pseudoacacia",NA,"tolerant","native","Fabaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1082,"August",2010,"Robinia_pseudoacacia",4.375
"2720","ROBPSE","Robinia_pseudoacacia","Robinia","pseudoacacia",NA,"tolerant","native","Fabaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3377,"August",2010,"Robinia_pseudoacacia",4.75
"2721","ROBPSE","Robinia_pseudoacacia","Robinia","pseudoacacia",NA,"tolerant","native","Fabaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1074,"August",2010,"Robinia_pseudoacacia",1.5
"2722","ROBPSE","Robinia_pseudoacacia","Robinia","pseudoacacia",NA,"tolerant","native","Fabaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1010,"June",2010,"Robinia_pseudoacacia",27.5
"2723","ROSCAR","Rosa_carolina","Rosa","carolina",NA,"midrange","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1065,"July",2010,"Rosa_carolina",0.1275
"2724","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1053,"July",2010,"Rosa_multiflora",0.255
"2725","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1054,"July",2010,"Rosa_multiflora",0.005
"2726","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3420,"August",2010,"ROSA_MULTIFLORA",0.005
"2727","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3377,"August",2010,"ROSA_MULTIFLORA",1.255
"2728","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1045,"July",2010,"Rosa_multiflora",0.005
"2729","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1048,"July",2010,"Rosa_multiflora",0.125
"2730","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1013,"June",2010,"ROSA_MULTIFLORA",0.5
"2731","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1055,"July",2010,"Rosa_multiflora",0.0075
"2732","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1080,"August",2010,"ROSA_MULTIFLORA",0.75
